"시군구코드","신고일자","업소명","영업상태코드","영업상태","휴업시작일자","휴업종료일자","폐업일자","재개업일자","행정처분일자","행정처분사유","전화번호","면적(㎡)","건물용도","건물구조","지하층","지상층","건물도시계획","건물주변환경","신고면허세종호","우편번호(지번)"
"3150000","20021205","서서울동물병원","0002","폐업","","","20081224","","","","3662-8661","0.00","","","0","0","","","",""
"3150000","20021205","비온뒤숲속동물병원","0002","폐업","","","20080716","","","","3665-1175","0.00","","","0","0","","","",""
"3230000","19880910","사랑의동물병원","0002","폐업","","","20160318","","","","419-0430","0.00","","","0","1","","","",""
"3230000","19900808","이재풍동물병원","0000","정상","","","","","","","404-6123","21.45","철근콘크리트조","","0","1","","","",""
"3230000","19891230","잠실종합병원","0002","폐업","","","20000601","","","","418-4684","0.00","","","0","1","","","",""
"3230000","19910218","영국동물병원","0000","정상","","","","","","","02-402-5746","0.00","","","0","1","","","",""
"3230000","19910426","노아동물병원","0000","정상","","","","","","","401-0075","0.00","","","0","1","","","",""
"3230000","19900511","거여가축병원","0002","폐업","","","20011010","","","","4006294","0.00","","","0","1","","","",""
"3230000","19870910","애니종합동물병원","0002","폐업","","","20091022","","","","473-0577","0.00","근린상가","","0","1","","","",""
"3230000","19930713","오주동물병원","0000","정상","","","","","","","443-8083","0.00","근린상가","","0","1","","","",""
"3230000","19940629","김민재동물병원","0000","정상","","","","","","","443-8973","0.00","근생","","0","1","","","",""
"3230000","19931206","석촌동물병원","0002","폐업","","","20020423","","","","4170280","0.00","근생","","0","1","","","",""
"3230000","19931227","에이스동물병원","0002","폐업","","","20020911","","","","4303737","0.00","근생","","0","1","","","",""
"3230000","19940331","워리동물병원","0002","폐업","","","20001222","","","","4025577","0.00","근생","","0","1","","","",""
"3230000","19960725","서울동물병원","0002","폐업","","","20000404","","","","22023515","0.00","근생","","0","1","","","",""
"3230000","19980227","훼미리동물병원","0002","폐업","","","20020315","","","","4047582","0.00","근생","","0","1","","","",""
"3230000","19980507","문정종합동물병원","0002","폐업","","","20000303","","","","4317575","0.00","근생","","0","1","","","",""
"3230000","19980518","박형우종합동물병원","0002","폐업","","","20000329","","","","4888275","0.00","근생","","0","1","","","",""
"3230000","19981221","엄마손동물병원","0002","폐업","","","20000419","","","","4192611","0.00","근생","","0","1","","","",""
"3230000","19990108","가락종합동물병원","0000","정상","","","","","","","413-0075","0.00","근생","","0","1","","","",""
"3230000","19990430","첼린저동물병원","0002","폐업","","","20161101","","","","404-8275","0.00","근생","","0","1","","","",""
"3230000","19990708","밍키종합동물병원","0002","폐업","","","20000229","","","","4030222","0.00","점포","","0","1","","","",""
"3230000","19990830","LA종합동물병원","0002","폐업","","","20010110","","","","4243662","0.00","근생","","0","1","","","",""
"3230000","20000124","서광VETLAB","0002","폐업","","","20011119","","","","420-8133","0.00","","","0","1","","","",""
"3150000","20021205","화곡동물병원","0002","폐업","","","20130814","","","","","0.00","","","0","0","","","",""
"3230000","20000228","밍키종합동물병원","0002","폐업","","","20010131","","","","449-4617","0.00","근생","","0","1","","","",""
"3230000","20000304","동물의왕국","0002","폐업","","","20010205","","","","406-4814","0.00","근생","","0","1","","","",""
"3230000","20000406","한성종합동물병원","0002","폐업","","","20011016","","","","4139181","0.00","근생","","0","1","","","",""
"3230000","20000406","서울동물의료원","0002","폐업","","","20001018","","","","2202-3515","0.00","근생","","0","1","","","",""
"3230000","20000427","엄마손동물병원","0002","폐업","","","20010116","","","","419-2611","0.00","근생","","0","1","","","",""
"3230000","20000515","Di.J동물병원","0002","폐업","","","20020724","","","","2202-3633","0.00","근생","","0","1","","","",""
"3230000","20000612","메디텍코리아","0002","폐업","","","20000915","","","","408-8422","0.00","","","0","1","","","",""
"3230000","20040603","서울동물의료원","0002","폐업","","","20110628","","","","2202-3515","0.00","근생","","0","1","","","",""
"3230000","20001025","25시동물병원","0002","폐업","","","20020918","","","","2202-9915","0.00","근생","","0","1","","","",""
"3230000","20001025","올림픽동물병원","0002","폐업","","","20011126","","","","400-4633","0.00","근생","","0","1","","","",""
"3230000","20010621","송파동물종합병원","0000","정상","","","","","","","424-3662","0.00","근생","","0","1","","","",""
"3230000","20010209","동물의왕국","0002","폐업","","","20020208","","","","406-4814","0.00","근생","","0","1","","","",""
"3230000","20010215","엄마손동물병원","0002","폐업","","","20150526","","","","419-2611","0.00","근생","","0","1","","","",""
"3230000","20010305","방이동물병원","0002","폐업","","","20070809","","","","416-8875","47.79","근생","","0","1","","","",""
"3230000","20010706","봄빛동물병원","0002","폐업","","","20110706","","","","400-7582","0.00","","","0","1","","","",""
"3230000","20011105","강남종합동물병원","0002","폐업","","","20110628","","","","416-8070","0.00","근린시설","","0","1","","","",""
"3230000","20020114","올림픽동물병원","0002","폐업","","","20030213","","","","4004633","0.00","","","0","1","","","",""
"3230000","20020215","동물의왕국동물병원","0000","정상","","","","","","","406-4814","0.00","","","0","1","","","",""
"3230000","20020318","훼밀리동물병원","0002","폐업","","","20021111","","","","4047582","0.00","","","0","1","","","",""
"3230000","20020501","늘푸른동물병원","0000","정상","","","","","","","449-0101","0.00","","","0","1","","","",""
"3230000","20020506","메디칼동물병원","0002","폐업","","","20081126","","","","449-7580","0.00","","","0","1","","","",""
"3230000","20020508","팔라스동물병원","0002","폐업","","","20111116","","","","412-0098","0.00","","","0","1","","","",""
"3230000","20020916","잠실종합동물병원","0000","정상","","","","","","","415-7585","0.00","","","0","1","","","",""
"3230000","20021016","메디펫동물병원","0002","폐업","","","20090320","","","","449-8575","0.00","","","0","1","","","",""
"3030000","20041019","독스동물병원","0002","폐업","","","20050714","","","","","0.00","","","0","0","","","",""
"3020000","20131028","퍼스동물병원","0000","정상","","","","","","","02-790-7508","42.75","","","","","","","",""
"3030000","20030906","아이러브 팻 동물병원","0002","폐업","","","20040730","","","","02-467-0975","59.20","","","0","0","","","",""
"3030000","20040120","강아지나라동물병원","0002","폐업","","","20040607","","","","2233-1848","0.00","","","0","0","","","",""
"3030000","20040310","늘푸른동물병원","0002","폐업","","","20090501","","","","","0.00","","","0","0","","","",""
"3030000","20030124","제일동물병원","0002","폐업","","","20070122","","","","02-467-5656","0.00","","","0","0","","","",""
"3030000","20030124","무학동물병원","0002","폐업","","","20081128","","","","02-2291-8275","0.00","","","0","0","","","",""
"3030000","20030124","강아지나라동물병원","0002","폐업","","","20030203","","","","02-2299-0858","0.00","","","0","0","","","",""
"3030000","20030124","박종태종합동물병원","0002","폐업","","","20090303","","","","02-2297-3337","0.00","","","0","0","","","",""
"3030000","20030124","성동동물병원","0002","폐업","","","20080829","","","","02-2291-8076","0.00","","","0","0","","","",""
"3030000","20030124","퍼스트펫동물병원","0002","폐업","","","20061229","","","","02-408-0135","0.00","","","0","0","","","",""
"3030000","20030531","한사랑동물병원","0002","폐업","","","20131211","","","","","0.00","사무실","","0","1","","14평","",""
"3030000","20030610","내친구동물병원","0002","폐업","","","20101230","","","","2298-7975","45.64","2종근린생활시설","","0","0","","","",""
"3220000","20030313","퍼피즌동물병원","0002","폐업","","","20050223","","","","","48.00","","","0","0","","","",""
"3220000","20030326","퍼피앤조이동물병원","0002","폐업","","","20031103","","","","","23.85","","","0","0","","","",""
"3220000","20030501","펫프렌즈 동물의료센터","0002","폐업","","","20130329","","","","555-2272","0.00","","","0","0","","","",""
"3220000","20030620","베스트동물병원","0002","폐업","","","20150915","","","","02-501-8275","0.00","","","0","0","","","",""
"3220000","20030710","더독동물병원","0002","폐업","","","20060829","","","","","0.00","","","0","0","","","",""
"3220000","20030719","서경석동물병원","0000","정상","","","","","","","","0.00","","","0","0","","","",""
"3220000","20030919","나래동물병원","0002","폐업","","","20110420","","","","","967.15","점포","철근콘크리트","1","4","","","",""
"3220000","20031114","그레이시 동물병원","0002","폐업","","","20041005","","","","541-7588","318.22","근린시설","철근콘크리트구조김정수","0","2","","","",""
"3220000","20040128","치료멍멍동물병원","0002","폐업","","","20140806","","","","02-545-0075","1430.02","근린생활시설","철근콩크리트","1","5","중심지미관지구","","",""
"3220000","20040210","퍼피앤조이동물병원","0002","폐업","","","20040719","","","","02-3442-5554","0.00","","","0","0","","","",""
"3040000","19950301","성동가축병원","0001","휴업","20090420","20100420","","","","","446-9984","59.40","","","0","1","","","",""
"3040000","20030528","건국대학교수의과대학부속동물병원","0002","폐업","","","20040304","","","","450-3664","1216.35","교육연구시설","철근콘크리트조","4","1","일반주거지역","학교","",""
"3040000","20030818","Pet 동물병원","0004","말소","","","","","","","3437-1673","28.00","동물병원","철근콘크리트조","0","1","일반주거","상가","",""
"3220000","20040219","굿모닝 동물병원","0002","폐업","","","20151030","","","","02-548-5466","1928.74","근린생활시설","철근콘크리트조","1","3","","","",""
"3220000","20030326","양현국동물병원","0002","폐업","","","20040226","","","","","0.00","","","0","0","","","",""
"3220000","20040227","양현국동물병원","0002","폐업","","","20161026","","","","02-514-2486","0.00","","","0","0","","","",""
"3220000","20040312","튼튼종합동물병원","0002","폐업","","","20100303","","","","568-7457","1147.02","근린시설","철근콘크리트","1","3","","","",""
